X	Y
2208.396	3353.716
2205.451	3353.702
2202.510	3353.620
2199.567	3353.466
2196.621	3353.236
2193.665	3352.926
2190.697	3352.532
2187.713	3352.052
2184.708	3351.480
2181.678	3350.815
2178.620	3350.051
2175.529	3349.185
2172.402	3348.214
2169.234	3347.134
2166.021	3345.940
2162.760	3344.630
2159.447	3343.200
2156.077	3341.647
2152.652	3339.971
2149.173	3338.174
2145.642	3336.259
2142.060	3334.229
2138.429	3332.084
2134.752	3329.827
2131.029	3327.461
2127.262	3324.987
2123.454	3322.408
2119.606	3319.726
2115.719	3316.943
2111.796	3314.062
2107.837	3311.083
2103.846	3308.010
2099.823	3304.845
2095.770	3301.590
2091.688	3298.247
2087.581	3294.817
2083.449	3291.305
2079.294	3287.710
2075.118	3284.037
2070.923	3280.286
2066.709	3276.460
2062.480	3272.562
2058.237	3268.593
2053.980	3264.555
2049.714	3260.451
2045.438	3256.283
2041.154	3252.052
2036.865	3247.762
2032.572	3243.414
2028.276	3239.011
2023.980	3234.554
2019.686	3230.046
2015.394	3225.489
2011.107	3220.885
2006.826	3216.237
2002.554	3211.546
1998.291	3206.814
1994.040	3202.045
1989.801	3197.239
1985.577	3192.398
1981.367	3187.525
1977.172	3182.621
1972.991	3177.687
1968.827	3172.725
1964.679	3167.736
1960.548	3162.723
1956.434	3157.686
1952.338	3152.628
1948.260	3147.549
1944.200	3142.453
1940.161	3137.339
1936.140	3132.210
1932.141	3127.068
1928.161	3121.913
1924.203	3116.749
1920.267	3111.575
1916.354	3106.394
1912.463	3101.207
1908.595	3096.017
1904.751	3090.824
1900.931	3085.630
1897.136	3080.437
1893.366	3075.246
1889.622	3070.060
1885.905	3064.879
1882.214	3059.705
1878.550	3054.540
1874.914	3049.385
1871.306	3044.243
1867.727	3039.114
1864.178	3034.000
1860.658	3028.903
1857.168	3023.824
1853.709	3018.766
1850.282	3013.729
1846.886	3008.715
1843.522	3003.726
1840.191	2998.764
1836.894	2993.829
1833.630	2988.924
1830.400	2984.051
1827.205	2979.210
1824.045	2974.404
1820.922	2969.633
1817.834	2964.901
1814.783	2960.207
1811.770	2955.554
1808.795	2950.942
1805.861	2946.370
1802.970	2941.837
1800.123	2937.342
1797.323	2932.884
1794.572	2928.463
1791.871	2924.078
1789.222	2919.727
1786.629	2915.411
1784.091	2911.128
1781.612	2906.877
1779.193	2902.658
1776.836	2898.470
1774.543	2894.312
1772.317	2890.183
1770.158	2886.082
1768.070	2882.009
1766.053	2877.962
1764.111	2873.942
1762.244	2869.947
1760.455	2865.976
1758.746	2862.028
1757.119	2858.103
1755.575	2854.200
1754.117	2850.318
1752.747	2846.456
1751.466	2842.613
1750.276	2838.789
1749.180	2834.982
1748.180	2831.193
1747.276	2827.420
1746.472	2823.662
1745.769	2819.918
1745.169	2816.188
1744.674	2812.470
1744.281	2808.764
1743.986	2805.065
1743.782	2801.372
1743.665	2797.682
1743.629	2793.991
1743.669	2790.298
1743.781	2786.599
1743.959	2782.893
1744.197	2779.175
1744.491	2775.444
1744.836	2771.697
1745.225	2767.932
1745.655	2764.145
1746.120	2760.333
1746.614	2756.495
1747.133	2752.627
1747.671	2748.728
1748.224	2744.793
1748.785	2740.821
1749.350	2736.808
1749.914	2732.752
1750.472	2728.651
1751.017	2724.502
1751.546	2720.302
1752.052	2716.048
1752.532	2711.738
1752.979	2707.368
1753.388	2702.937
1753.755	2698.442
1754.073	2693.879
1754.343	2689.251
1754.569	2684.563
1754.761	2679.824
1754.925	2675.042
1755.068	2670.226
1755.199	2665.383
1755.324	2660.521
1755.451	2655.648
1755.587	2650.773
1755.740	2645.903
1755.918	2641.047
1756.127	2636.213
1756.375	2631.409
1756.670	2626.642
1757.019	2621.921
