X	Y
1252.735	653.481
1249.031	653.553
1245.365	653.685
1241.735	653.882
1238.141	654.145
1234.587	654.469
1231.077	654.843
1227.617	655.253
1224.214	655.688
1220.873	656.133
1217.600	656.577
1214.400	657.008
1211.279	657.411
1208.244	657.775
1205.299	658.087
1202.451	658.335
1199.706	658.505
1197.068	658.586
1194.545	658.563
1192.141	658.426
1189.863	658.160
1187.716	657.754
1185.706	657.195
1183.839	656.470
1182.121	655.567
1180.556	654.472
1179.152	653.175
1177.904	651.681
1176.804	650.011
1175.843	648.184
1175.012	646.219
1174.303	644.137
1173.706	641.957
1173.212	639.698
1172.814	637.381
1172.501	635.025
1172.266	632.649
1172.098	630.275
1171.990	627.920
1171.932	625.606
1171.915	623.351
1171.931	621.175
1171.971	619.098
1172.026	617.140
1172.089	615.301
1172.156	613.564
1172.223	611.909
1172.285	610.317
1172.339	608.769
1172.381	607.246
1172.405	605.727
1172.409	604.194
1172.387	602.628
1172.336	601.008
1172.252	599.317
1172.130	597.533
1171.966	595.639
1171.761	593.624
1171.525	591.496
1171.268	589.269
1171.004	586.954
1170.744	584.563
1170.498	582.109
1170.280	579.604
1170.100	577.060
1169.971	574.489
1169.903	571.904
1169.909	569.316
1170.000	566.739
1170.188	564.184
1170.484	561.663
1170.900	559.188
1171.448	556.772
1172.140	554.428
1172.987	552.166
1174.000	550.000
