X	Y
2410.175	1783.653
2403.544	1785.077
2396.973	1786.502
2390.466	1787.932
2384.027	1789.367
2377.659	1790.810
2371.365	1792.262
2365.149	1793.726
2359.014	1795.203
2352.959	1796.690
2346.981	1798.184
2341.080	1799.682
2335.251	1801.180
2329.495	1802.673
2323.808	1804.158
2318.188	1805.632
2312.633	1807.091
2307.142	1808.531
2301.711	1809.948
2296.339	1811.339
2291.024	1812.699
2285.763	1814.026
2280.555	1815.315
2275.397	1816.563
2270.288	1817.766
2265.224	1818.921
2260.205	1820.023
2255.227	1821.069
2250.289	1822.055
2245.388	1822.978
2240.524	1823.833
2235.692	1824.617
2230.892	1825.327
2226.121	1825.959
2221.377	1826.508
2216.658	1826.972
2211.961	1827.346
2207.286	1827.627
2202.628	1827.811
2197.988	1827.894
2193.361	1827.873
2188.747	1827.744
2184.143	1827.503
2179.546	1827.147
2174.956	1826.671
2170.370	1826.078
2165.786	1825.370
2161.204	1824.552
2156.621	1823.625
2152.037	1822.595
2147.450	1821.464
2142.859	1820.236
2138.262	1818.915
2133.657	1817.504
2129.044	1816.007
2124.421	1814.427
2119.786	1812.768
2115.139	1811.033
2110.476	1809.226
2105.798	1807.350
2101.103	1805.409
2096.389	1803.407
2091.655	1801.346
2086.899	1799.232
2082.121	1797.066
2077.318	1794.852
2072.489	1792.595
2067.633	1790.298
2062.748	1787.963
2057.833	1785.596
2052.887	1783.198
2047.907	1780.775
2042.894	1778.328
2037.844	1775.863
2032.757	1773.382
2027.632	1770.888
2022.466	1768.387
2017.259	1765.880
2012.009	1763.372
2006.714	1760.865
2001.375	1758.364
1995.995	1755.866
1990.579	1753.370
1985.132	1750.875
1979.657	1748.380
1974.161	1745.881
1968.647	1743.379
1963.120	1740.872
1957.586	1738.357
1952.048	1735.834
1946.511	1733.300
1940.980	1730.755
1935.460	1728.197
1929.955	1725.624
1924.471	1723.035
1919.010	1720.428
1913.580	1717.802
1908.183	1715.154
1902.825	1712.484
1897.511	1709.791
1892.244	1707.072
1887.031	1704.325
1881.874	1701.550
1876.780	1698.745
1871.753	1695.908
1866.797	1693.038
1861.917	1690.133
1857.119	1687.192
1852.405	1684.213
1847.782	1681.194
1843.254	1678.135
1838.825	1675.033
1834.500	1671.887
1830.285	1668.695
1826.183	1665.457
1822.199	1662.169
1818.338	1658.832
1814.605	1655.442
1811.004	1652.000
1807.540	1648.502
1804.214	1644.948
1801.020	1641.336
1797.956	1637.664
1795.016	1633.931
1792.195	1630.134
1789.490	1626.273
1786.896	1622.344
1784.408	1618.348
1782.023	1614.281
1779.734	1610.143
1777.539	1605.932
1775.432	1601.645
1773.409	1597.282
1771.466	1592.840
1769.597	1588.318
1767.800	1583.715
1766.068	1579.027
